Abbrev,n,start,end,subtitle,llama
MarriageStory,52,117.16299999999956,118.2470000000003,That was cheating on me!,2
MarriageStory,53,118.33100000000013,120.29100000000017,But there was so much I could have done.,2
MarriageStory,54,120.3739999999998,123.00200000000041,"I was a director in my twenties
who came from nothing",5
MarriageStory,55,123.08600000000024,126.25500000000011,"and was suddenly on the cover
of fucking <i>Time Out New York!</i>",5
MarriageStory,56,126.33899999999994,129.30000000000018,"I was hot shit and I wanted
to fuck everybody and I didn't.",5
MarriageStory,57,129.3829999999998,131.63500000000022,"And I loved you
and I didn't want to lose you.",6
MarriageStory,58,131.71900000000005,134.5550000000003,"But I'm in my twenties,
and I didn't want to lose that too,",5
MarriageStory,59,134.63799999999992,136.1819999999998,and I kinda did!,6
MarriageStory,60,136.64000000000033,139.01699999999983,And you wanted so much so fast.,5
MarriageStory,61,139.10199999999986,140.8119999999999,I didn't even want to get married.,2
MarriageStory,62,140.89500000000044,142.48099999999977,And fuck it!,4
MarriageStory,63,142.8130000000001,144.52300000000014,There's so much I didn't do.,2
MarriageStory,64,144.60699999999997,147.27599999999984,"- Thanks for that!
- You're welcome!",6
MarriageStory,65,147.35999999999967,150.52900000000045,"I can't believe
I have to know you forever!",5
MarriageStory,66,150.61300000000028,152.69800000000032,You're fucking insane!,4
MarriageStory,67,153.49099999999999,155.70100000000002,And you're fucking winning!,4
MarriageStory,68,156.32700000000023,157.91200000000026,Are you kidding me?,2
MarriageStory,69,158.28700000000026,160.1229999999996,I wanted to be married.,5
MarriageStory,70,160.66399999999976,161.9989999999998,I'd already lost!,2
MarriageStory,71,162.45799999999963,164.79299999999967,You didn't love me as much as I loved you!,2
MarriageStory,72,166.67000000000007,168.33899999999994,What does that have to do with LA?,5
MarriageStory,73,170.67399999999998,171.50900000000001,What?,5
MarriageStory,74,171.59199999999964,175.01199999999972,"You're so merged
with your own selfishness,",2
MarriageStory,75,175.09599999999955,178.22400000000016,"you don't even identify it
as selfishness anymore!",2
MarriageStory,76,178.59900000000016,180.85099999999966,You're such a dick!,2
MarriageStory,77,180.9350000000004,183.5630000000001,"Every day I wake up
and I hope you're dead!",2
MarriageStory,78,183.64599999999973,186.6899999999996,"Dead, like if I could guarantee
Henry would be okay,",2
MarriageStory,79,186.77400000000034,190.61099999999988,"I'd hope you'd get an illness,
and then get hit by a car and die!",2
MarriageStory,80,210.3810000000003,212.42500000000018,"Oh, God!",5
MarriageStory,81,222.39300000000003,223.22699999999986,I'm sorry.,2
MarriageStory,82,225.14599999999973,226.10499999999956,Me too.,5
Miracle,1,120.3100000000004,122.39500000000044,Great moments...,6
Miracle,2,124.0640000000003,126.98199999999997,...are born from great opportunity.,6
Miracle,3,129.15200000000004,131.65400000000045,"That's what you have here tonight, boys.",6
Miracle,4,133.98999999999978,137.6180000000004,That's what you've earned here tonight.,5
Miracle,5,141.91499999999996,143.28999999999996,One game.,5
Miracle,6,145.0010000000002,149.0039999999999,"If we played them ten times,
they might win nine.",5
Miracle,7,150.8819999999996,152.8829999999998,But not this game.,5
Miracle,8,154.30199999999968,155.97000000000025,Not tonight.,5
Miracle,9,158.72299999999996,161.8090000000002,Tonight we skate with them.,6
Miracle,10,163.27000000000044,166.10499999999956,Tonight we stay with them.,6
Miracle,11,166.1890000000003,169.85900000000038,And we shut them down because we can.,6
Miracle,12,175.82399999999961,181.41200000000026,"Tonight we are
the greatest hockey team in the world.",6
Miracle,13,188.1279999999997,191.0050000000001,You were born to be hockey players.,6
Miracle,14,192.0069999999996,194.0079999999998,Every one of you.,6
Miracle,15,196.76100000000042,200.38900000000012,And you were meant to be here tonight.,6
Miracle,16,204.97800000000007,207.14599999999973,This is your time.,6
Miracle,17,211.3180000000002,214.4449999999997,Their time is done.,5
Miracle,18,214.52900000000045,216.52999999999975,It's over.,2
Miracle,19,217.57399999999961,223.57899999999972,"I'm sick and tired of hearing about what
a great hockey team the Soviets have.",6
Miracle,20,223.66299999999956,227.54100000000017,Screw them. This is your time.,6
Miracle,21,229.66899999999987,232.46299999999974,"Now, go out there and take it.",6
Miracle,22,308.28999999999996,311.33299999999963,"Hold up here a second.
We're just gonna wait for the OK.",5
Miracle,23,313.4200000000001,316.5050000000001,"- We're all set.
- All right. Go ahead and send them in.",6
Miracle,24,316.59000000000015,318.799,OK. It's time.,5
Miracle,25,318.84199999999964,320.509,"Come on, Jimmy.",5
Miracle,26,320.59400000000005,324.8050000000003,"Come on, Buzzy. Let's hustle.",6
Miracle,27,328.47599999999966,330.51900000000023,"Come on, Brotz. Let's go, Strobel.",6
Miracle,28,333.1890000000003,334.85699999999997,Rizzo.,5
Miracle,29,336.9430000000002,341.1130000000003,USA! USA! USA!,7
Moonlight,1,14.096000000000004,15.347999999999956,"Come on, man.",5
Moonlight,2,41.95700000000011,43.20900000000006,Give me your head.,2
Moonlight,3,45.37699999999995,48.881000000000085,"Here, let your head
rest in my hand. Relax.",6
Moonlight,4,48.96399999999994,52.43399999999997,"I got you, I promise.
I'm not gon' let you go.",6
Moonlight,5,52.50999999999999,54.55799999999999,"Hey, man, I got you.",6
Moonlight,6,54.636999999999944,57.60699999999997,"There you go.
Ten seconds.",6
Moonlight,7,59.84999999999991,61.442999999999984,Feel that right there?,5
Moonlight,8,63.22900000000004,65.231,"You're in the middle
of the world, man.",5
Moonlight,9,66.44000000000005,67.69200000000001,That's good.,6
Moonlight,10,69.81899999999996,71.44599999999991,Do like this.,5
Moonlight,11,75.19900000000007,77.577,Look at you.,5
Moonlight,12,77.66000000000008,79.20700000000011,More athletic.,6
Moonlight,13,79.28600000000006,82.46000000000004,"There you go...
there you go.",5
Moonlight,14,83.83300000000008,86.21100000000001,"Yeah.
I think you ready.",5
Moonlight,15,87.46100000000001,88.96299999999997,I think we got a swimmer.,6
Moonlight,16,89.96399999999994,92.01199999999994,"You wanna try?
You ready to swim?",5
Moonlight,17,93.5920000000001,94.84400000000005,Go.,5
Moonlight,18,99.30600000000004,102.55999999999995,"Yeah, man!",6
Moonlight,19,104.6869999999999,106.10899999999992,Yeah!,6
Moonlight,20,128.0429999999999,129.76099999999997,"<i>Let me tell you something, man.</i>",6
Moonlight,21,129.837,131.80500000000006,"<i>There are black people
everywhere.</i>",5
Moonlight,22,133.29899999999998,134.596,"<i>Remember that, okay?</i>",5
Moonlight,23,135.59300000000007,137.654,"<i>No place you can go in the world
ain't got no black people.</i>",4
Moonlight,24,137.67799999999988,139.55500000000006,<i>We's the first on this planet.</i>,6
Moonlight,25,143.43399999999997,145.43599999999992,I been here a long time.,5
Moonlight,26,147.02099999999996,148.5229999999999,But I'm from Cuba.,5
Moonlight,27,150.10699999999997,152.15499999999997,"Lot a black folks in Cuba,",5
Moonlight,28,152.23399999999992,154.07400000000007,"you wouldn't know that
from being here, though.",5
Moonlight,29,155.23700000000008,158.8320000000001,"I was a wild li'l shorty, man,
just like you.",6
Moonlight,30,158.9079999999999,162.37799999999993,"Runnin' around with no shoes on
when the moon was out.",6
Moonlight,31,164.3710000000001,165.87300000000005,This one time...,5
Moonlight,32,166.91599999999994,170.5909999999999,"I run by this old...
this old lady.",5
Moonlight,33,170.6690000000001,174.7650000000001,"I was runnin', hollerin'...
cuttin' a fool, boy.",6
Moonlight,34,175.75800000000004,178.93200000000002,"This old lady, she stopped me.",5
Moonlight,35,179.01099999999997,180.35400000000004,She said...,5
Moonlight,36,182.8900000000001,186.9860000000001,"""Running around,
catching up all that light.",6
Moonlight,37,189.0630000000001,192.81799999999998,"In moonlight...
black boys look blue.",5
Moonlight,38,194.40100000000007,195.74399999999991,You blue.,5
Moonlight,39,197.98800000000006,199.615,That's what I gon' call you.,5
Moonlight,40,201.11599999999999,202.36799999999994,"Blue.""",5
Moonlight,41,205.41200000000003,207.46000000000004,So your name Blue?,5
Moonlight,42,210.125,211.37699999999995,Nah.,2
Moonlight,43,217.5909999999999,220.93599999999992,"At some point you gotta decide
for yourself who you gon' be.",6
Moonlight,44,223.59699999999998,226.01999999999998,"Can't let nobody make
that decision for you.",6
NoCountry,1,8.846000000000004,9.68600000000015,How much?,5
NoCountry,2,9.886000000000195,11.365999999999985,Sixty-nine cents.,5
NoCountry,3,11.766000000000076,12.966000000000122,And the gas.,5
NoCountry,4,13.846000000000004,15.926000000000158,Y'all getting any rain up your way?,5
NoCountry,5,17.565000000000055,18.565000000000055,What way would that be?,5
NoCountry,6,18.644999999999982,20.285000000000082,I seen you was from Dallas.,5
NoCountry,7,22.805000000000064,28.4050000000002,"What business is it of yours
where I'm from, friendo?",6
NoCountry,8,31.16500000000019,32.565000000000055,I didn't mean nothing by it.,5
NoCountry,9,32.7650000000001,34.085000000000036,Didn't mean nothing.,5
NoCountry,10,34.28500000000008,36.565000000000055,Just passing my time.,4
NoCountry,11,38.92500000000018,42.205000000000155,"If you don't wanna accept that I
don't know what else I can do for you.",4
NoCountry,12,45.445000000000164,46.805000000000064,Will there be something else?,5
NoCountry,13,46.840000000000146,48.16500000000019,I don't know. Will there?,5
NoCountry,14,55.36400000000003,56.403999999999996,Is something wrong?,5
NoCountry,15,56.43900000000008,57.18100000000004,With what?,5
NoCountry,16,57.21600000000012,57.92399999999998,With anything?,5
NoCountry,17,59.72400000000016,60.96400000000017,Is that what you're asking me?,5
NoCountry,18,61.80400000000009,63.524000000000115,Is there something wrong with anything?,2
NoCountry,19,64.404,65.48400000000015,Will there be anything else?,5
NoCountry,20,65.52400000000011,66.56400000000008,You already asked me that.,5
NoCountry,21,70.84400000000005,72.76400000000012,Well... I need to see about closing.,5
NoCountry,22,73.20400000000018,74.44400000000019,See about closing.,5
NoCountry,23,74.56400000000008,75.00900000000001,Yes sir.,6
NoCountry,24,75.0440000000001,76.12400000000002,What time do you close?,5
NoCountry,25,76.1590000000001,77.3610000000001,Now. We close now.,5
NoCountry,26,77.39600000000019,78.529,Now is not a time.,5
NoCountry,27,78.56400000000008,79.76400000000012,What time do you close?,5
NoCountry,28,79.80400000000009,81.52400000000011,Generally around dark. At dark.,2
NoCountry,29,86.56400000000008,88.36300000000006,"You don't know what you're
talking about, do you?",2
NoCountry,30,88.39800000000014,88.96300000000019,Sir?,5
NoCountry,31,91.2030000000002,93.96300000000019,"I said you don't know
what you're talking about.",2
NoCountry,32,97.04300000000012,98.24300000000017,What time do you go to bed?,5
NoCountry,33,98.923,99.44299999999998,Sir?,5
NoCountry,34,99.64300000000003,101.36300000000006,"You're a bit deaf, aren't you?",5
NoCountry,35,101.39800000000014,103.08300000000008,I said what time do you go to bed?,5
NoCountry,36,107.68299999999999,109.08300000000008,Somewhere around 9:30.,5
NoCountry,37,109.68299999999999,111.26300000000015,I'd say around 9:30.,5
NoCountry,38,111.298,112.80799999999999,I could come back then.,5
NoCountry,39,112.84300000000007,114.16300000000001,Why would you be coming back?,5
NoCountry,40,114.19800000000009,115.12800000000016,We'd be closed.,2
NoCountry,41,115.16300000000001,116.16300000000001,Yeah. You said that.,5
NoCountry,42,118.52300000000014,120.16800000000012,Well... I got to close now.,5
NoCountry,43,120.20299999999997,121.76300000000015,You live in that house out back?,5
NoCountry,44,123.04300000000012,124.88200000000006,Yes I do.,5
NoCountry,45,125.76200000000017,127.202,You lived here all your life?,5
NoCountry,46,128.7220000000002,132.6020000000001,This is my wife's father's place. Originally.,5
NoCountry,47,135.442,136.32200000000012,You married into it.,5
NoCountry,48,137.04200000000014,139.68200000000002,We lived in Temple Texas for many years.,6
NoCountry,49,141.16200000000003,142.6020000000001,Raised a family there.,6
NoCountry,50,143.40200000000004,144.6070000000002,In Temple.,5
NoCountry,51,144.64200000000005,146.76200000000017,We come out here about four years ago.,5
NoCountry,52,147.72199999999998,148.6020000000001,You married into it.,5
NoCountry,53,149.40200000000004,150.88200000000006,If that's the way you wanna put it.,5
NoCountry,54,151.16200000000003,152.8420000000001,I don't have some way to put it.,5
NoCountry,55,153.962,155.04200000000014,That's the way it is.,5
NoCountry,56,163.40100000000007,165.80100000000016,"What's the most you've
ever lost in a coin toss?",5
NoCountry,57,167.16100000000006,167.64600000000019,Sir?,5
NoCountry,58,167.68100000000004,171.0010000000002,The most you ever lost in a coin toss.,6
NoCountry,59,173.16100000000006,174.7610000000002,I don't know. I couldn't say.,5
NoCountry,60,177.88100000000009,178.721,Call it.,5
NoCountry,61,179.481,179.961,Call it?,5
NoCountry,62,180.08100000000013,180.6010000000001,Yes.,5
NoCountry,63,181.24099999999999,181.92100000000005,For what?,2
NoCountry,64,182.16100000000006,182.961,Just call it.,5
NoCountry,65,186.08100000000013,189.7610000000002,"Well, we need to know what
we're calling it for here.",5
NoCountry,66,189.79600000000005,190.80100000000016,You need to call it.,5
NoCountry,67,190.88100000000009,192.56100000000015,I can't call it for you.,5
NoCountry,68,193.40100000000007,194.6400000000001,It wouldn't be fair.,5
NoCountry,69,194.76,196.32000000000016,I didn't put nothing up.,5
NoCountry,70,196.35500000000002,197.60000000000014,"Yes, you did.",5
NoCountry,71,198.24,199.92000000000007,You've been putting it up your whole life.,5
NoCountry,72,199.95500000000015,201,You just didn't know it.,5
NoCountry,73,202.2800000000002,204.16000000000008,You know what date is on this coin?,5
NoCountry,74,204.44000000000005,205.4000000000001,No.,2
NoCountry,75,205.44000000000005,206.36000000000013,1958.,5
NoCountry,76,207.2800000000002,209.48000000000002,"It's been traveling
twenty-two years to get here.",5
NoCountry,77,210,210.96000000000004,And now it's here.,5
NoCountry,78,212.12000000000012,213.32000000000016,And it's either heads or tails.,5
NoCountry,79,214.84000000000015,216.08000000000015,And you have to say. Call it.,5
NoCountry,80,216.36000000000013,219.44000000000005,Look... I need to know what I stand to win.,6
NoCountry,81,219.84000000000015,220.60000000000014,Everything.,5
NoCountry,82,221.96000000000004,222.44500000000016,How's that?,5
NoCountry,83,222.48000000000002,224.6400000000001,You stand to win everything. Call it.,6
NoCountry,84,229.44000000000005,232.5590000000002,Alright. Heads then.,5
NoCountry,85,237.3190000000002,238.23900000000003,Well done.,6
NoCountry,86,240.75900000000001,241.5590000000002,Don't put it in your pocket.,5
NoCountry,87,241.6790000000001,242.56400000000008,Sir?,5
NoCountry,88,242.59900000000016,244.63900000000012,"Don't put it in your pocket.
It's your lucky quarter.",6
NoCountry,89,246.9190000000001,248.039,Where you want me to put it?,5
NoCountry,90,248.07400000000007,249.1590000000001,Anywhere not in your pocket.,5
NoCountry,91,250.39900000000011,253.47900000000004,"Or it'll be mixed in with the
others and become just a coin.",5
NoCountry,92,257.95900000000006,258.519,Which it is.,5
ParentTrap,1,6.5300000000002,7.7710000000001855,Thanks.,5
ParentTrap,2,12.244000000000142,14.860999999999876,"Oh, gosh. It's him.",5
ParentTrap,3,15.497000000000298,16.863000000000284,"Hey, Hal!",5
ParentTrap,4,18.584000000000287,20.11999999999989,"Welcome home, kiddo.",6
ParentTrap,5,25.007000000000062,28.296000000000276,"- Get into these arms, you little punk.
- Dad.",5
ParentTrap,6,28.96900000000005,30.210000000000036,Finally.,5
ParentTrap,7,36.434999999999945,40.05400000000009,"Oh, I hope you had a lousy time at that
camp because you are not going back.",2
ParentTrap,8,40.23000000000002,41.846000000000004,I missed you too much.,5
ParentTrap,9,43.483999999999924,45.146000000000186,"What happened to you, Hal?",5
ParentTrap,10,45.77800000000025,47.565000000000055,Something's changed.,5
ParentTrap,11,48.572000000000116,49.8130000000001,Are you getting taller?,5
ParentTrap,12,52.159000000000106,54.24200000000019,"So, what's up, Dad?",5
ParentTrap,13,54.41100000000006,56.572999999999865,"I mean, how's Chessy and everybody?",6
ParentTrap,14,56.7470000000003,59.70600000000013,"Great. Everybody's great.
Can't wait to see you.",6
ParentTrap,15,60.33400000000029,63.952999999999975,"Eight weeks really is too long, Hal.
A lot's been happening around here.",5
ParentTrap,16,64.1289999999999,66.3710000000001,"A lot's happened to me too, Dad.",5
ParentTrap,17,66.54800000000023,69.79100000000017,"I mean, I feel like
I'm practically a new woman.",6
ParentTrap,18,71.63700000000017,73.7539999999999,What's the matter? I cut myself shaving?,2
ParentTrap,19,73.93100000000004,78.17500000000018,"No, it's just... just seeing you
for the first time.",6
ParentTrap,20,78.35200000000032,81.38999999999987,"I mean, you know... in so long.",5
ParentTrap,21,82.02199999999993,84.35500000000002,"You look taller to me too, Dad.",6
ParentTrap,22,84.77500000000009,86.4369999999999,"Come on, squirt. Let's get home.",6
ParentTrap,23,101.70900000000029,104.16699999999992,"<i>Oh, by the way,
thanks for all those newsy letters.</i>",6
ParentTrap,24,104.33600000000024,107.04399999999987,"I'm really glad I bought you
all that personalized stationery",6
ParentTrap,25,107.21399999999994,108.70499999999993,you just had to have.,6
ParentTrap,26,108.88200000000006,111.79500000000007,"- We meant to write, Dad, but we just...
- ""We?""",5
ParentTrap,27,111.96900000000005,116.25900000000001,"Oh, me and my friend. I met this girl
at camp and we got really close.",5
ParentTrap,28,116.43200000000024,117.4680000000003,Great.,6
ParentTrap,29,117.59900000000016,119.21500000000015,Practically like sisters.,6
ParentTrap,30,120.30999999999995,122.64300000000003,"- She was a lovely girl.
- ""Lovely girl?""",6
ParentTrap,31,123.52199999999993,125.60500000000002,"What, all of a sudden you're so proper?",5
ParentTrap,32,126.69200000000001,129.9010000000003,"- Still biting those nails, I see.
- Dad, you noticed!",6
ParentTrap,33,130.07000000000016,133.654,"What do you mean, ""noticed?"" You've
been biting them since you could chew.",5
ParentTrap,34,133.82400000000007,136.817,"But I've decided to stop, Dad.
It's a horrid habit.",4
ParentTrap,35,137.0350000000003,138.94700000000012,"""Lovely girl,"" ""horrid habit.""",5
ParentTrap,36,139.1210000000001,142.1590000000001,"What did I do, send you
to summer camp or finishing school?",5
ParentTrap,37,142.33199999999988,145.16600000000017,"And why do you keep saying ""Dad""
at the end of every sentence?",5
ParentTrap,38,145.33500000000004,148.32799999999997,"I'm sorry. I didn't realize
I was doing it, Dad.",5
ParentTrap,39,149.67300000000023,151.03900000000021,"Sorry, Dad.",5
ParentTrap,40,152.67599999999993,156.46500000000015,"Do you want to know
why I keep saying ""Dad?"" The truth?",5
ParentTrap,41,156.63799999999992,159.346,"'Cause you missed
your old man so much, right?",5
ParentTrap,42,160.3090000000002,161.51600000000008,Exactly.,5
ParentTrap,43,161.68499999999995,166.8510000000001,"It's because in my whole life - I mean,
you know, for the past eight weeks -",5
ParentTrap,44,167.0239999999999,171.14300000000003,"I was never able to say the word ""Dad.""
Never. Not once.",2
ParentTrap,45,172.3209999999999,173.48199999999997,"And if you ask me,",5
ParentTrap,46,173.6550000000002,176.61400000000003,"a dad is an irreplaceable person
in a girl's life.",6
ParentTrap,47,177.0340000000001,180.94799999999987,"Think about it. There's a whole day
devoted to celebrating fathers.",6
ParentTrap,48,181.1210000000001,183.7840000000001,"Just imagine someone's life
without a father.",4
ParentTrap,49,183.95699999999988,185.94900000000007,Never buying a Father's Day card.,2
ParentTrap,50,186.1260000000002,188.11799999999994,Never sitting on their father's lap.,5
ParentTrap,51,188.29500000000007,189.87699999999995,"Never being able to say, ""Hi, Dad!""",2
ParentTrap,52,190.04700000000003,193.0060000000003,"or, ""What's up, Dad?""
or, ""Catch you later, Dad.""",6
ParentTrap,53,193.17500000000018,196.04300000000012,"I mean, a baby's first words
are always ""Dada,"" aren't they?",6
ParentTrap,54,196.22000000000025,200.46399999999994,"Let me see if I get this.
You missed being able to call me ""Dad?""",5
ParentTrap,55,200.64100000000008,203.7249999999999,"Yeah. I really have, Dad.",5
ParentTrap,56,211.2760000000003,213.5630000000001,"Oh, my God. Oh, my God.",5
ParentTrap,57,213.73700000000008,216.2750000000001,"Now you're starting
to sound like your old self.",6
ParentTrap,58,240.3470000000002,243.09000000000015,"Hello, gorgeous!",6
ParentTrap,59,243.26700000000028,245.4290000000001,"Oh, look at you!",5
ParentTrap,60,245.60200000000032,247.76400000000012,"Oh, you grew.",5
ParentTrap,61,247.9380000000001,251.77300000000014,"Oh, we missed you so much.",6
ParentTrap,62,251.98399999999992,255.47700000000032,"Hey. Don't you dare let your old man
talk you out of going back to camp, OK?",6
ParentTrap,63,255.5709999999999,257.10699999999997,You're a growing girl. You need adventure.,6
ParentTrap,64,257.57299999999987,259.56500000000005,"- OK.
- You hungry?",5
ParentTrap,65,260.576,262.2829999999999,I made corn bread and chili.,6
ParentTrap,66,262.4520000000002,264.9100000000003,"- Why are you so quiet? What's wrong?
- Nothing.",5
ParentTrap,67,265.0799999999999,267.03700000000026,It's just I'm so happy to be home.,6
ParentTrap,68,267.2069999999999,270.1199999999999,"Hey, did I hear something
about corn bread and chili?",6
ParentTrap,69,270.21000000000004,272.7930000000001,"Yeah, it's on the stove. So...",5
ParentTrap,70,273.4630000000002,277.50300000000016,"Something's changed about you, Hal.
Hm. I can't put my finger on it,",5
ParentTrap,71,277.67599999999993,280.384,"but something about you
has definitely changed.",5
ParentTrap,72,280.5540000000001,284.3890000000001,"Really? Well, it's just the same old me.",5
ParentTrap,73,285.4749999999999,287.51200000000017,Honest.,5
ParentTrap,74,289.7710000000002,291.13700000000017,"Hi, Sammy!",6
ParentTrap,75,293.9010000000003,296.6089999999999,"What is wrong with you, you goofball?
It's Hallie.",5
ParentTrap,76,296.77800000000025,299.8960000000002,"Oh, I probably just
smell like camp, that's all.",5
ParentTrap,77,302.0340000000001,305.19799999999987,"What's the matter with you?
It's like you didn't even recognize her.",5
ParentTrap,78,310.6669999999999,313.4549999999999,"Wow, it's even better than the pictures.",6
ParentTrap,79,315.672,319.21100000000024,"OK, kiddo.
What do you want to do first, huh?",6
ParentTrap,80,319.384,324.4250000000002,"You want to eat and then unpack,
or we could unpack and then eat.",5
ParentTrap,81,324.59799999999996,327.38599999999997,Or we could eat while we unpack.,6
ParentTrap,82,327.5590000000002,329.6420000000003,You mean I can eat in my room?,6
ParentTrap,83,330.22800000000007,332.72000000000025,"Yeah, it's a definite possibility.",5
ParentTrap,84,332.89800000000014,336.4369999999999,"Hey, Hal. When you're done, come on
down. There's someone I want you to meet.",6
ParentTrap,85,336.6930000000002,339.3560000000002,"- OK, Dad.
- OK, Hal.",5
ParentTrap,86,343.3250000000003,345.817,"Look at you, always eating.",2
ParentTrap,87,348.038,350.2000000000003,"- Did you tell her?
- No.",5
ParentTrap,88,350.37400000000025,351.6600000000003,"Oh, Nicky.",5
ParentTrap,89,352.125,353.491,Tell me what?,5
ParentTrap,90,354.83600000000024,358.8299999999999,"Hal, it is none of my business how your
father makes a fool out of himself, OK?",5
ParentTrap,91,359.00700000000006,363.5930000000003,"- He's a big boy. He can do what he wants.
- OK, OK. So, who is she?",6
ParentTrap,92,365.8470000000002,370.2170000000001,"Her name's Meredith Blake.
She's a publicist from San Francisco.",6
ParentTrap,93,370.39400000000023,372.38599999999997,"Your father hired her
at the beginning of the summer",5
ParentTrap,94,372.5619999999999,374.4279999999999,to do some publicity for the vineyard.,6
ParentTrap,95,374.6060000000002,378.6460000000002,"If you ask me, she's doing a better job
of selling herself than the grapes.",5
ParentTrap,96,378.81899999999996,382.02800000000025,What do you mean?,5
ParentTrap,97,383.57299999999987,386.90700000000015,"Look, you and I both know your father's
not some kind of suave, debonair,",5
ParentTrap,98,387.0770000000002,388.4090000000001,bachelor-of-the-month type.,5
ParentTrap,99,388.578,392.03700000000026,"So I gotta ask myself,
what does a hot young thing like that",5
ParentTrap,100,392.2069999999999,394.91499999999996,"see in a guy who walks around
with his shirttail hanging out",5
ParentTrap,101,395.08500000000004,396.576,and a cereal bowl full of chili.,5
ParentTrap,102,397.337,401.547,"Then I realized there's about a million
reasons why that girl's giggling.",6
ParentTrap,103,403.5100000000002,406.37800000000016,"All of them are sitting
at the Napa Valley Community Bank.",6
ParentTrap,104,406.596,409.0540000000001,"You mean, you don't think
she even really likes him?",5
ParentTrap,105,409.22400000000016,411.30700000000024,"Ah, what do I know?
But I tell you one thing,",5
ParentTrap,106,411.4760000000001,413.9680000000003,"this one's got your father
eating out of the palm of her hand.",6
ParentTrap,107,414.1869999999999,417.89699999999993,"They do everything together.
They ride together, they swim together.",6
ParentTrap,108,418.06600000000026,420.058,They go out to eat dinner every night.,6
ParentTrap,109,420.2350000000001,424.4000000000001,"Do you know what? Meet her. See
for yourself. Don't let me influence you.",6
PulpFiction,1,7.1159999999999854,10.987999999999943,"Hey, kids.
How you boys doin'?",6
PulpFiction,2,11.052999999999997,13.716999999999985,"Hey, keep chillin'.",6
PulpFiction,3,19.894000000000005,22.694999999999936,You know who we are?,5
PulpFiction,4,22.76400000000001,26.726999999999975,"We're associates of your
business partner, Marsellus Wallace.",6
PulpFiction,5,26.80099999999993,29.829999999999927,"You do remember
your business partner, don't you?",5
PulpFiction,6,32.54099999999994,35.47899999999993,"Now, let me take
a wild guess here.",5
PulpFiction,7,37.513000000000034,40.54200000000003,"- You're Brett, right?
- Yeah.",5
PulpFiction,8,40.615999999999985,44.95499999999993,"I thought so. You remember
your business partner Marsellus Wallace,",6
PulpFiction,9,45.01999999999998,46.851999999999975,"don't ya, Brett?",6
PulpFiction,10,46.922000000000025,48.583999999999946,"Yeah, I remember.",5
PulpFiction,11,48.656999999999925,52.99599999999998,"Good. Looks like me and Vincent
caught you boys at breakfast.",6
PulpFiction,12,53.06200000000001,55.69200000000001,"Sorry about that.
Whatcha havin'?",5
PulpFiction,13,55.76400000000001,57.733999999999924,Hamburgers.,6
PulpFiction,14,57.799999999999955,61.900999999999954,"Hamburgers! The cornerstone
of any nutritious breakfast.",2
PulpFiction,15,63.271999999999935,65.572,What kind of hamburgers?,5
PulpFiction,16,65.57100000000003,67.44399999999996,"- Uh, ch-cheeseburgers.
- No, no, no.",2
PulpFiction,17,67.44299999999998,70.61500000000001,"Where'd you get 'em?
McDonald's, Wendy's, Jack-in-the-Box?",5
PulpFiction,18,70.61299999999994,73.41399999999999,"- Where?
- Uh, Big Kahuna Burger.",6
PulpFiction,19,73.48199999999997,76.61299999999994,"Big Kahuna Burger!
That's that Hawaiian burger joint.",6
PulpFiction,20,76.68499999999995,80.625,"I hear they got some tasty burgers.
I ain't never had one myself. How are they?",5
PulpFiction,21,80.68899999999996,83.38800000000003,They're- They're good.,5
PulpFiction,22,83.45899999999995,86.09000000000003,"You mind if I try
one of yours?",6
PulpFiction,23,86.16099999999994,88.59699999999998,"- This is yours here, right?
- Yeah.",5
PulpFiction,24,96.83899999999994,98.70600000000002,Mmmm.,5
PulpFiction,25,98.774,101.90599999999995,"This is a tasty burger!
Vincent!",6
PulpFiction,26,101.97799999999995,104.505,"You ever had
a Big Kahuna burger?",6
PulpFiction,27,105.51400000000001,108.04200000000003,"Want a bite?
They're real tasty.",6
PulpFiction,28,108.11699999999996,111.55599999999993,"- I ain't hungry.
- Well, if you like burgers, give 'em a try sometime.",5
PulpFiction,29,111.62,115.45799999999997,"Me, I can't usually get 'em
'cause my girlfriend's a vegetarian,",5
PulpFiction,30,115.524,118.65499999999997,"which pretty much makes me
a vegetarian.",6
PulpFiction,31,118.72699999999998,121.89300000000003,"But I do love the taste
of a good burger. Mmmm.",6
PulpFiction,32,121.96500000000003,126.49699999999996,"You know what they call
a Quarter-Pounder with Cheese in France?",5
PulpFiction,33,126.56899999999996,128.63,"- No.
- Tell 'em, Vincent.",5
PulpFiction,34,128.70399999999995,132.735,"- A Royale with Cheese.
- A Royale with Cheese.",5
PulpFiction,35,132.808,136.26999999999998,You know why they call it that?,5
PulpFiction,36,136.34500000000003,139.40800000000002,"Uh, because of
the metric system?",5
PulpFiction,37,140.48199999999997,143.784,"Check out the big brain
on Brett!",6
PulpFiction,38,143.85199999999998,147.18899999999996,"You're a smart motherfucker.
That's right. The metric system.",5
PulpFiction,39,149.52499999999998,151.654,"- What's in this?
- Sprite.",5
PulpFiction,40,151.72699999999998,153.663,Sprite. Good.,5
PulpFiction,41,153.72899999999993,157.601,"You mind if I have some of your
tasty beverage to wash this down with?",6
